seqnames	start	end	strand	gene_id	symbol
chr8	49497315	49499052	+	ENSMUSG00000110503	Gm45830
chr8	49516914	49524894	+	ENSMUSG00000110606	Gm45829
chr8	49543526	49544928	-	ENSMUSG00000140551	Gm64385
chr8	49683562	49685004	-	ENSMUSG00000110465	Gm45832
chr8	49823792	50009050	+	75359	4930555F03Rik
chr8	49915488	49917774	-	ENSMUSG00000110137	Gm45577
chr8	49938805	49941680	-	ENSMUSG00000110564	Gm45697
chr8	49974459	49975443	+	ENSMUSG00000110688	Gm45696
chr8	50036763	50040357	+	ENSMUSG00000123080	Gm63707
chr8	50134110	50272145	-	ENSMUSG00000143937	ENSMUSG00000143937
chr8	50271972	50402041	+	ENSMUSG00000109907	Gm45321
chr8	50291103	50292463	+	ENSMUSG00000110051	Gm45322
chr8	50412518	50970924	-	ENSMUSG00000109838	Gm45341
chr8	50442942	50448579	+	ENSMUSG00000110147	Gm45324
chr8	50821147	50869123	+	100039954	Gm2516
chr8	50842127	50843132	+	ENSMUSG00000110050	Gm45259
chr8	51016276	51016338	+	115487034	Gm23986
chr8	51192942	51370205	-	ENSMUSG00000110246	C130073E24Rik
chr8	51590665	51590882	+	ENSMUSG00000109840	Gm45386
chr8	51630503	51633646	+	ENSMUSG00000109944	Gm32975
chr8	51728925	51729960	+	667517	Gm8679
chr8	51906430	51907306	+	100416081	Gm17911
chr8	52332598	52333232	+	ENSMUSG00000109897	Gm6458
chr8	52355561	52363176	+	ENSMUSG00000141645	Gm64480
chr8	52478022	52484306	-	ENSMUSG00000110163	Gm45389
chr8	52494459	52494603	-	ENSMUSG00002075300	Gm55003
chr8	52531065	52598653	-	ENSMUSG00000132136	Gm64076
chr8	52531639	52531777	+	115486986	Gm24929
chr8	52533198	52553122	+	ENSMUSG00000109823	Gm45388
chr8	52649100	52650091	-	ENSMUSG00000052825	Gm9892
chr8	52650035	52700301	-	ENSMUSG00000135853	Gm64848
chr8	52731541	52732506	-	623935	Gm6463
chr8	52789950	52790140	-	115486988	Gm25813
chr8	52809644	52856374	+	330767	1190028D05Rik
chr8	52968354	52985047	+	ENSMUSG00000122133	Gm63672
chr8	53007392	53007749	-	ENSMUSG00000109919	Gm45673
chr8	53227166	53227703	+	676688	Gm9685
chr8	53459443	53459558	+	115485678	Gm23666
chr8	53696938	53702128	-	ENSMUSG00000136144	Gm64199
chr8	53822100	53889042	-	ENSMUSG00000128328	Gm63923
chr8	53889129	53933685	+	ENSMUSG00000110362	Gm45554
chr8	53946798	53946859	+	ENSMUSG00000118776	Gm55004
chr8	53946888	53946949	+	115487033	Gm22841
chr8	53964704	53976842	+	11593	Aga
chr8	54023531	54092100	-	234258	Neil3
chr8	54364774	54365476	+	ENSMUSG00000110334	Gm19921
chr8	54529208	54530914	-	ENSMUSG00000130220	Gm64018
chr8	54530257	54640131	+	22341	Vegfc
chr8	54966679	54967185	-	ENSMUSG00000110403	Gm45553
chr8	54973464	54983053	-	76687	Spcs3
chr8	54982615	55043766	+	76294	Asb5
chr8	55021585	55054022	-	ENSMUSG00000089708	5330439A09Rik
chr8	55053810	55063150	+	69281	Spata4
chr8	55081860	55340219	-	244484	Wdr17
chr8	55162022	55163416	+	ENSMUSG00000089719	Gm15758
chr8	55173996	55177853	+	ENSMUSG00000129436	Gm63971
chr8	55319296	55319414	+	ENSMUSG00002075499	Gm55061
chr8	55407719	55513912	+	234267	Gpm6a
chr8	55412854	55414228	+	ENSMUSG00000110342	Gm45263
chr8	55458320	55460816	+	ENSMUSG00000109725	Gm45265
chr8	55481436	55485430	+	ENSMUSG00000109927	Gm45264
chr8	55496094	55497556	+	ENSMUSG00000109942	Gm45262
chr8	55508909	55510764	+	ENSMUSG00000110047	A230085B16Rik
chr8	55526284	55530169	+	ENSMUSG00000110249	9330121K16Rik
chr8	55533439	55534750	-	ENSMUSG00000109736	Gm8734
chr8	55533465	55564122	-	ENSMUSG00000125013	Gm64853
chr8	55985326	55985872	+	100417493	Gm20586
chr8	56031587	56032585	-	ENSMUSG00000127165	Gm63859
chr8	56112388	56112982	+	100416917	Gm18320
chr8	56230234	56231017	+	ENSMUSG00000109943	Gm45610
chr8	56323947	56359983	-	244486	Adam29
chr8	56393446	56583293	+	110304	Glra3
chr8	56426675	56427254	-	664812	Gm7351
chr8	56469752	56470135	-	ENSMUSG00000109662	Gm45366
chr8	56745155	56747111	+	ENSMUSG00000124210	Gm63762
chr8	56747543	56774082	+	15446	Hpgd
chr8	56764339	56767944	+	ENSMUSG00000110397	Gm45540
chr8	56903118	56962325	-	75123	4930518J21Rik
chr8	56906550	56907474	+	664948	Gm7419
chr8	56974407	56974538	-	115485651	Gm24375
chr8	56983457	57004558	-	382010	Cep44
chr8	57003751	57048357	+	50753	Fbxo8
chr8	57013951	57014423	+	ENSMUSG00000110318	Gm2767
chr8	57014336	57014444	+	ENSMUSG00002075828	Gm55079
chr8	57033677	57061051	-	ENSMUSG00000129428	Gm63969
chr8	57061078	57071136	+	ENSMUSG00000143243	Gm64734
chr8	57064481	57076252	-	ENSMUSG00000143206	Gm64727
chr8	57075926	57077671	+	ENSMUSG00000143278	Gm64743
chr8	57166084	57168308	+	624433	Gm6503
chr8	57214537	57232943	-	ENSMUSG00000126484	Gm63838
chr8	57285289	57341947	-	ENSMUSG00000110000	Gm33501
chr8	57405864	57408088	+	654355	Gm7328
chr8	57633295	57667147	-	ENSMUSG00000132093	Gm64075
chr8	57734152	57782056	-	102636514	Hand2os1
chr8	57744555	57745087	-	100416239	Gm17994
chr8	57757300	57786932	-	ENSMUSG00000121988	ENSMUSG00000121988
chr8	57774011	57777677	+	15111	Hand2
chr8	57777278	57787620	-	ENSMUSG00000109697	Gm34030
chr8	57784724	57868145	+	75996	Hdnr
chr8	57800333	57807194	-	ENSMUSG00000123449	Gm63730
chr8	57818867	57819385	+	ENSMUSG00000123704	Gm63743
chr8	57867015	57880696	-	ENSMUSG00000123357	Gm63726
chr8	57881624	57890256	-	ENSMUSG00000123403	Gm63728
chr8	57882550	57885518	+	ENSMUSG00000123530	Gm63732
chr8	57888354	57889394	-	ENSMUSG00000123618	Gm63735
chr8	57889382	57893224	+	ENSMUSG00000119998	Gm56849
chr8	57908933	57932433	+	20284	Scrg1
chr8	57935731	57940931	-	60406	Sap30
chr8	57940551	57964030	+	78353	2500002B13Rik
chr8	57941057	57941691	-	ENSMUSG00000123657	Gm63737
chr8	57963548	57965366	-	ENSMUSG00000120635	Gm56857
chr8	57964687	57969276	+	97165	Hmgb2
chr8	57973191	57973920	-	ENSMUSG00000109899	Gm6012
chr8	57976860	58106088	-	108150	Galnt7
chr8	58002809	58002922	+	115485641	Gm25379
chr8	58003333	58004337	+	100040634	Gm10284
chr8	58057852	58060190	-	ENSMUSG00000110405	Gm45534
chr8	58079117	58080521	-	ENSMUSG00000109852	Gm45360
chr8	58092364	58093167	-	ENSMUSG00000110238	Gm19269
chr8	58094552	58096856	-	ENSMUSG00000109585	Gm45358
chr8	58103923	58105393	-	ENSMUSG00000110289	4930412F12Rik
chr8	58104702	58224164	+	ENSMUSG00000110419	AW046200
chr8	58106337	58106670	-	ENSMUSG00000133321	Gm65319
chr8	58149757	58152496	+	ENSMUSG00000109636	Gm45644
chr8	58150978	58152490	-	ENSMUSG00000133459	Gm64110
chr8	58152976	58155735	-	ENSMUSG00000133433	Gm64109
chr8	58227083	59365674	-	270049	Galntl6
chr8	58252623	58253556	-	ENSMUSG00000140127	Gm64353
chr8	58252986	58255942	+	ENSMUSG00000140089	Gm2921
chr8	58333677	58345985	+	ENSMUSG00000140484	Gm64373
chr8	58344777	58348029	+	ENSMUSG00000109753	Gm45633
chr8	58388248	58401500	+	ENSMUSG00000140458	Gm64372
chr8	58439715	58442126	+	ENSMUSG00000124147	Gm63756
chr8	58634368	58666482	+	ENSMUSG00000144101	Gm64836
chr8	58699621	58701754	+	ENSMUSG00000109963	Gm45635
chr8	58780510	58786045	+	ENSMUSG00000130812	Gm64042
chr8	58976328	58977360	+	ENSMUSG00000090003	Gm15882
chr8	59055639	59057628	-	ENSMUSG00000110227	Gm45634
chr8	59115463	59116526	-	ENSMUSG00000109791	Gm45636
chr8	59152880	59153821	-	ENSMUSG00000085254	Gm15881
chr8	59364789	59367332	+	234290	BC030500
chr8	59470264	59478166	-	ENSMUSG00000133820	Gm64124
chr8	59480727	59484198	+	ENSMUSG00000143831	Gm64808
chr8	59483720	59521005	-	ENSMUSG00000143793	Gm64807
chr8	59545645	59546457	-	665116	Gm7499
chr8	59672351	59674207	+	436042	Gm5740
chr8	59872340	59906221	+	ENSMUSG00000110381	Gm34370
chr8	59908723	59931628	-	ENSMUSG00000139831	Gm34420
chr8	60012349	60012456	+	ENSMUSG00002075281	Gm55124
chr8	60027536	60028857	-	ENSMUSG00000131303	Gm64049
chr8	60228788	60278634	-	ENSMUSG00000137034	Gm64228
chr8	60278669	60363175	+	75017	4930470O06Rik
chr8	60399003	60482308	+	ENSMUSG00000142641	Gm64651
chr8	60532624	60532727	+	115487020	Gm26164
chr8	60648829	60733393	+	ENSMUSG00000109966	Gm34623
chr8	60713705	60729703	-	ENSMUSG00000131823	Gm64066
chr8	60883058	60956232	-	ENSMUSG00000070023	Gm10283
chr8	60958932	60998994	+	23923	Aadat
chr8	61069443	61085765	-	ENSMUSG00000109930	Gm34730
chr8	61077130	61078354	+	ENSMUSG00000126004	Gm63828
chr8	61085788	61132210	+	71306	Mfap3l
chr8	61172325	61178840	+	115486910	Gm45650
chr8	61210153	61210487	+	108167569	Gm45651
chr8	61245255	61246462	+	ENSMUSG00000109797	Stambp-ps2
chr8	61260773	61260880	-	115485672	Gm23329
chr8	61278641	61324621	-	ENSMUSG00000140682	Gm64388
chr8	61282966	61286469	+	ENSMUSG00000140728	Gm64391
chr8	61299346	61299702	+	ENSMUSG00000110261	Gm45485
chr8	61343327	61361705	+	72612	Hpf1
chr8	61362958	61446785	-	12725	Clcn3
chr8	61426005	61429213	+	ENSMUSG00000127676	Gm63879
chr8	61431762	61438942	+	ENSMUSG00000045746	B230317F23Rik
chr8	61446217	61584383	+	18004	Nek1
chr8	61477165	61478305	+	ENSMUSG00000110046	Gm45484
chr8	61503083	61506976	+	ENSMUSG00000109708	Gm45809
chr8	61528399	61530080	+	ENSMUSG00000109693	Gm45483
chr8	61565164	61565536	-	ENSMUSG00000080956	Gm16179
chr8	61570639	61647682	-	ENSMUSG00000086681	Gm16178
chr8	61607985	61609236	-	ENSMUSG00000125963	Gm63826
chr8	61676906	61892716	+	59009	Sh3rf1
chr8	61695416	61696941	-	ENSMUSG00000122825	Gm63697
chr8	61734556	61741906	-	69279	1700001D01Rik
chr8	61739274	61740309	-	ENSMUSG00000129917	Gm63995
chr8	61740696	61741906	+	ENSMUSG00000144118	Gm64837
chr8	61754221	61755120	-	ENSMUSG00000142122	Gm64541
chr8	61817053	61817517	-	ENSMUSG00000056943	Gm10015
chr8	61833479	61850359	-	ENSMUSG00000124317	Gm64879
chr8	61833543	61834421	-	664975	Gm7432
chr8	61850446	61933603	-	ENSMUSG00000119995	Gm53435
chr8	61903691	61918261	+	ENSMUSG00000131054	Gm64046
chr8	61940743	61959728	+	234309	Cbr4
chr8	61964458	62355796	-	72333	Palld
chr8	62012608	62014142	+	ENSMUSG00000132657	Gm64092
chr8	62062444	62084401	+	ENSMUSG00000121162	Gm35254
chr8	62140261	62142029	+	ENSMUSG00000122742	Gm63694
chr8	62159393	62160314	+	ENSMUSG00000122774	Gm63696
chr8	62272777	62274550	-	100416355	Gm18066
chr8	62280418	62283735	-	ENSMUSG00000122662	Gm63691
chr8	62301804	62375868	+	75111	4930512H18Rik
chr8	62365187	62367136	-	ENSMUSG00000138015	Gm64270
chr8	62374780	62381062	-	ENSMUSG00000109729	Gm45418
chr8	62381109	62491278	+	234311	Ddx60
chr8	62510076	62576184	-	26359	Anxa10
chr8	62646475	62647246	-	ENSMUSG00000110252	Gm2961
chr8	62767463	62779506	-	ENSMUSG00000127770	Gm63889
chr8	62781404	62784346	-	ENSMUSG00000132203	Gm64080
chr8	62939826	62941522	-	ENSMUSG00000109687	Hspd1-ps2
chr8	62992684	62993503	+	ENSMUSG00000109895	Gm2975
chr8	62999980	63000865	-	665267	Gm7561
chr8	63069351	63087679	-	ENSMUSG00000109767	Gm45460
chr8	63070211	63073378	+	ENSMUSG00000129912	Gm63994
chr8	63099369	63308416	-	ENSMUSG00000109994	Gm45459
chr8	63179820	63187200	-	ENSMUSG00000122374	Gm63679
chr8	63187495	63214892	+	ENSMUSG00000110364	Gm45462
chr8	63236646	63236759	+	115485676	Gm22324
chr8	63403773	63811773	+	72902	Spock3
chr8	63432255	63436789	+	ENSMUSG00000109744	Gm45461
chr8	63473900	63478081	+	ENSMUSG00000110308	Gm45516
chr8	63561708	63561841	-	115485639	Gm24236
chr8	63652006	63654473	+	ENSMUSG00000109622	Gm45517
chr8	63975954	63978912	+	100417494	Gm18645
chr8	63975956	63978915	+	ENSMUSG00000110678	Gm18645
chr8	63998929	64005839	+	ENSMUSG00000109999	Gm35368
chr8	64153889	64281316	-	ENSMUSG00000109825	Gm45589
chr8	64231085	64232086	+	384831	Gm5350
chr8	64331230	64331360	+	115485654	Gm24580
chr8	64360461	64405204	-	244495	Sgo2b
chr8	64386198	64386396	+	ENSMUSG00000109818	Gm35713
chr8	64452286	64452661	-	ENSMUSG00000110305	Gm45513
chr8	64466142	64659305	-	21892	Tll1
chr8	64614439	64614560	+	ENSMUSG00002076615	Gm55325
chr8	64657994	64690521	+	ENSMUSG00000140719	ENSMUSG00000140719
chr8	64861677	64870134	-	ENSMUSG00000109579	Gm35521
chr8	64898649	64913835	+	ENSMUSG00000128239	Gm63920
chr8	64967366	64967475	-	735270	Mir710
chr8	65045555	65146435	-	12876	Cpe
chr8	65154141	65164110	-	ENSMUSG00000110368	Gm45518
chr8	65170603	65186830	-	66234	Msmo1
chr8	65192706	65303087	-	77113	Klhl2
chr8	65216976	65222193	+	ENSMUSG00000141795	Gm64497
chr8	65228717	65264898	+	ENSMUSG00000141762	Gm46040
chr8	65260291	65261790	-	ENSMUSG00000109879	Gm10997
chr8	65290886	65292042	+	ENSMUSG00000109854	Gm45345
chr8	65363620	65364629	-	ENSMUSG00000109613	Gm45405
chr8	65384624	65384714	+	ENSMUSG00002075320	Gm55331
chr8	65390611	65397413	+	ENSMUSG00000110157	Gm32507
chr8	65398242	65400370	-	ENSMUSG00000110378	Gm45242
chr8	65399817	65438962	+	73067	Tmem192
chr8	65433536	65440483	-	333307	Trim75
chr8	65451959	65471236	-	234329	Trim60
chr8	65465639	65471236	-	260296	Trim61
chr8	65467508	65489748	-	ENSMUSG00000109805	Gm45886
chr8	65468244	65468452	+	ENSMUSG00000109650	Gm45448
chr8	65478785	65489988	-	100038489	Apela
chr8	65498705	65532280	+	ENSMUSG00000126003	Gm39183
chr8	65538265	65582215	-	407795	Smim31
chr8	65544967	65545198	-	108167570	Gm45445
chr8	65546242	65546695	-	ENSMUSG00000109620	Gm48810
chr8	65546483	65546566	-	ENSMUSG00002076124	Gm55340
chr8	65583685	65584966	-	665396	Gm7619
chr8	65636896	65637243	+	115486878	Gm45249
chr8	65661762	65671288	+	ENSMUSG00000127319	Gm63865
chr8	65726366	65728381	-	ENSMUSG00000137814	Gm64254
chr8	65731405	65731839	-	665405	Gm7624
chr8	65819953	65820095	+	378473	Vaultrc-ps1
chr8	66070552	66924618	+	72925	Marchf1
chr8	66120247	66120353	-	115487012	Gm23515
chr8	66269963	66270247	-	ENSMUSG00000083905	Gm15355
chr8	66354709	66354843	+	115487046	Gm26123
chr8	66454998	66455104	-	115486999	Gm24205
chr8	66732891	66737269	-	ENSMUSG00000139389	Gm64323
chr8	66834855	66871544	-	ENSMUSG00000139343	Gm64317
chr8	66837275	66840187	-	ENSMUSG00000086156	Gm15354
chr8	66892107	66895461	-	ENSMUSG00000085109	Gm15356
chr8	66924658	66925495	+	ENSMUSG00000121091	Gm56861
chr8	66925770	66939203	-	66282	Tma16
chr8	66947711	66949598	+	102635159	Gm32568
chr8	66959939	66963674	-	ENSMUSG00000128122	Gm63911
chr8	66964385	66971744	+	74419	Tktl2
chr8	67041364	67041660	-	ENSMUSG00000085082	Gm16330
chr8	67132549	67141218	-	18168	Npy5r
chr8	67149364	67159731	+	18166	Npy1r
chr8	67162870	67191942	-	ENSMUSG00000143107	Gm64713
chr8	67232732	67248213	+	ENSMUSG00000110454	Gm45911
chr8	67273321	67299116	-	ENSMUSG00000125411	Gm63810
chr8	67298449	67299244	+	ENSMUSG00000110533	LOC665443
chr8	67312865	67346332	+	234344	Naf1
chr8	67358649	67428240	+	105243198	Gm39185
chr8	67371302	67371430	-	115485650	Gm25275
chr8	67506302	67506785	-	665453	Gm7639
chr8	67629423	67630439	+	ENSMUSG00000110512	Gm45827
chr8	67665948	67666071	-	115487059	Gm24274
chr8	67731734	67731883	-	115485669	Gm24677
chr8	67763339	67764191	+	ENSMUSG00000110632	Gm45880
chr8	67804756	67817656	-	ENSMUSG00000074292	Gm10660
chr8	67933563	67945276	+	17960	Nat1
chr8	67947496	67955550	+	17961	Nat2
chr8	67966887	67968242	-	100041265	Gm9755
chr8	67976504	68001280	+	17962	Nat3
chr8	68037558	68037842	-	ENSMUSG00000110452	Gm36247
chr8	68081666	68081758	-	ENSMUSG00000104757	Gm44391
chr8	68138131	68206596	+	ENSMUSG00000128154	Gm63914
chr8	68141734	68664679	-	234353	Psd3
chr8	68409089	68430703	+	ENSMUSG00000087266	Gm15991
chr8	68462992	68463122	+	115485644	Gm22018
chr8	68533865	68550727	+	ENSMUSG00000122640	Gm63689
chr8	68729135	68802573	+	72281	Sh2d4a
chr8	68751721	68752108	+	ENSMUSG00000110472	Gm45739
chr8	68769649	68770732	-	100418379	Gm19170
chr8	68809433	69188165	-	234356	Csgalnact1
chr8	68816719	68817595	+	ENSMUSG00000130631	Gm64035
chr8	68821051	68828362	+	73609	1700125H03Rik
chr8	68909800	68911333	+	ENSMUSG00000087489	Gm15656
chr8	69006746	69034511	+	ENSMUSG00000130554	Gm64030
chr8	69072790	69073089	+	ENSMUSG00000085487	Gm15654
chr8	69246581	69284319	+	70885	Ints10
chr8	69251519	69252140	+	100416244	Gm15549
chr8	69284603	69360100	+	16956	Lpl
chr8	69306868	69372807	-	ENSMUSG00000137211	Gm64236
chr8	69402973	69403196	+	ENSMUSG00000110449	Gm45780
chr8	69406521	69410886	+	102635735	Gm32997
chr8	69409503	69480544	-	ENSMUSG00000110594	Gm33103
chr8	69445817	69466098	+	ENSMUSG00000139453	Gm33052
chr8	69490135	69541887	-	110877	Slc18a1
chr8	69497406	69516074	+	ENSMUSG00000089995	Gm15716
chr8	69541297	69566369	+	11966	Atp6v1b2
chr8	69585321	69636909	-	211134	Lzts1
chr8	69659014	69661645	-	105243203	Gm39188
chr8	69661686	69683817	+	234358	Zfp930
chr8	69678188	69678444	-	ENSMUSG00000110538	Gm33178
chr8	69691854	69692682	-	ENSMUSG00000110657	Gm7684
chr8	69723732	69766859	+	211135	Zfp781a
chr8	69781870	69782206	+	ENSMUSG00000110514	Gm7688
chr8	69819162	69848224	-	378466	Gm10033
chr8	69852377	69852672	+	ENSMUSG00000088329	Gm25661
chr8	69872149	69877885	+	ENSMUSG00000110474	Gm45848
chr8	69880632	69906217	-	670593	Potefam3c
chr8	69922721	69923058	+	ENSMUSG00000110536	Gm45850
chr8	69926144	69928013	-	ENSMUSG00000106683	Gm43263
chr8	69933998	69975628	-	665578	Potefam3d
chr8	69993609	69993999	+	ENSMUSG00000110434	Rps7-ps1
chr8	69994966	70038154	-	ENSMUSG00000136796	Gm64936
chr8	70007454	70037814	-	ENSMUSG00000111594	Gm3365
chr8	70063155	70078210	-	234362	Zfp868
chr8	70077925	70088538	+	ENSMUSG00000136828	Gm64222
chr8	70107112	70119781	+	636741	Zfp964
chr8	70155306	70169633	-	66869	Zfp869
chr8	70169208	70169942	+	ENSMUSG00000131296	Gm64048
chr8	70191539	70202640	-	620419	Zfp963
chr8	70195512	70227536	-	ENSMUSG00000092544	Gm20422
chr8	70213976	70243828	-	330788	Zfp866
chr8	70239412	70243857	-	ENSMUSG00000140318	Gm65322
chr8	70243813	70260399	+	170759	Atp13a1
chr8	70261063	70274559	+	78816	Gmip
chr8	70265956	70266964	-	ENSMUSG00000137356	Gm33695
chr8	70275079	70283752	+	53978	Lpar2
chr8	70284110	70325822	+	80720	Pbx4
chr8	70333018	70340337	-	68709	Cilp2
chr8	70340437	70355362	-	234365	Yjefn3
chr8	70346808	70355872	-	67184	Ndufa13
chr8	70354834	70356168	+	83984	Tssk6
chr8	70359713	70449062	-	234366	Gatad2a
chr8	70412639	70415997	+	ENSMUSG00000130029	Gm63999
chr8	70449195	70450053	+	ENSMUSG00000132186	Gm64079
chr8	70463199	70463652	-	ENSMUSG00000110545	Gm7730
chr8	70468773	70495413	-	74549	Mau2
chr8	70494924	70524998	+	70616	Sugp1
chr8	70525544	70532716	+	107770	Tm6sf2
chr8	70536106	70543533	+	330790	Hapln4
chr8	70538926	70573523	-	13004	Ncan
chr8	70555174	70555236	-	102465646	Mir7066
chr8	70565265	70569080	+	ENSMUSG00000126166	Gm63832
chr8	70575678	70575803	-	115485667	Gm25906
chr8	70583442	70592347	-	19727	Rfxank
chr8	70583959	70586402	+	75692	Nr2c2ap
chr8	70592051	70602731	+	72368	Borcs8
chr8	70592051	70620755	+	17259	Mef2b
chr8	70617226	70618865	-	ENSMUSG00000124077	Gm63752
chr8	70624996	70637057	+	234371	Tmem161a
chr8	70636988	70664966	-	73095	Slc25a42
chr8	70672822	70687520	-	76813	Armc6
chr8	70686825	70732565	+	234373	Sugp2
chr8	70735477	70747025	+	26558	Homer3
chr8	70745079	70755560	-	234374	Ddx49
chr8	70755161	70766918	+	59042	Cope
chr8	70768317	70784242	+	14559	Gdf1
chr8	70768317	70784593	+	93898	Cers1
chr8	70784146	70806096	-	19704	Upf1
chr8	70800635	70804054	+	ENSMUSG00000134566	Gm64158
chr8	70820005	70827282	-	ENSMUSG00000133517	Gm51533
chr8	70826192	70834716	+	12845	Comp
chr8	70834994	70892394	-	382056	Crtc1
chr8	70867424	70877477	+	ENSMUSG00000135022	Gm64169
chr8	70902869	70929733	-	234378	Klhl26
chr8	70933886	70940036	-	67937	Tmem59l
chr8	70940042	70941144	-	ENSMUSG00000143931	Gm64830
chr8	70940821	70941727	+	ENSMUSG00000143973	Gm64831
chr8	70940831	70941719	+	ENSMUSG00000110052	1700020G03Rik
chr8	70942099	70944158	+	ENSMUSG00000128863	Gm63942
chr8	70945633	70957206	+	12931	Crlf1
chr8	70949948	70954735	-	ENSMUSG00000124760	Gm63784
chr8	70956940	70959421	-	66462	Rex1bd
chr8	70960911	70963790	-	22186	Uba52
chr8	70960922	70980606	-	ENSMUSG00000144232	ENSMUSG00000144232
chr8	70963078	70965321	+	ENSMUSG00000121178	Gm56874
chr8	70964326	70980627	-	75620	Kxd1
chr8	70976037	70987982	+	14232	Fkbp8
chr8	70985810	70992178	-	ENSMUSG00000124604	Gm63779
chr8	70992107	71045514	+	13716	Ell
chr8	71047023	71049940	+	71780	Isyna1
chr8	71050133	71061522	-	76900	Ssbp4
chr8	71063043	71063506	+	ENSMUSG00000124834	Gm63790
chr8	71063075	71065468	+	ENSMUSG00000110030	Gm45546
chr8	71068805	71074139	+	211228	Lrrc25
chr8	71082038	71091537	-	23886	Gdf15
chr8	71084476	71091053	+	102637309	Gm34154
chr8	71099085	71113038	-	66522	Pgpep1
chr8	71102300	71102573	+	ENSMUSG00000122117	Gm63671
chr8	71125849	71135952	+	50783	Lsm4
chr8	71137439	71144500	-	ENSMUSG00000136377	Gm64207
chr8	71145603	71151575	-	ENSMUSG00000139989	Gm64347
chr8	71151143	71151564	+	ENSMUSG00000140025	Gm64349
chr8	71151599	71153265	+	16478	Jund
chr8	71151811	71152729	-	ENSMUSG00000080058	Gm11175
chr8	71156106	71170299	+	637079	Iqcn
chr8	71170919	71177105	-	ENSMUSG00000138512	Gm34255
chr8	71171154	71175285	+	100502950	Gm3336
chr8	71176369	71203835	+	110385	Pde4c
chr8	71188490	71197762	-	ENSMUSG00000130210	Gm64017
chr8	71198284	71199254	-	ENSMUSG00000131354	Gm64052
chr8	71207238	71211333	+	19339	Rab3a
chr8	71210793	71213809	-	234384	Mpv17l2
chr8	71213908	71220870	+	ENSMUSG00000133829	Gm64126
chr8	71215403	71219334	-	65972	Ifi30
chr8	71218681	71220864	+	ENSMUSG00000110575	6330537M06Rik
chr8	71220774	71229412	-	18709	Pik3r2
chr8	71229379	71230558	+	ENSMUSG00000100691	2010320M18Rik
chr8	71230761	71257698	-	546071	Mast3
chr8	71250779	71250836	+	102466823	Mir7240
chr8	71261093	71276183	+	16161	Il12rb1
chr8	71279969	71286694	-	ENSMUSG00000136338	Gm64204
chr8	71287770	71292364	-	70807	Arrdc2
chr8	71294693	71316409	-	84036	Kcnn1
chr8	71304914	71306125	+	ENSMUSG00000140829	Gm64407
chr8	71315578	71318721	+	ENSMUSG00000124537	Gm63776
chr8	71315771	71318072	+	ENSMUSG00000020887	A230052G05Rik
chr8	71320866	71326579	-	234388	Ccdc124
chr8	71335533	71345402	-	114479	Slc5a5
chr8	71346535	71350095	-	76808	Rpl18a
chr8	71348152	71348214	-	102465984	Mir7067
chr8	71348403	71348533	-	ENSMUSG00000077563	Snora68
chr8	71350281	71350780	+	ENSMUSG00000142800	Gm64679
chr8	71358576	71375175	+	270058	Map1s
chr8	71378169	71378262	+	100316777	Mir1969
chr8	71384049	71385681	+	665828	Gm10654
chr8	71400890	71538406	-	ENSMUSG00000101854	1700026F02Rik
chr8	71460774	71478844	+	ENSMUSG00000131789	Gm64063
chr8	71479125	71579220	+	ENSMUSG00000110554	Gm35256
chr8	71571986	71572092	+	ENSMUSG00002074937	Gm55954
chr8	71588793	71593270	+	ENSMUSG00000129944	ENSMUSG00000129944
chr8	71593775	71624119	+	665858	ENSMUSG00000123629
chr8	71604521	71658224	-	ENSMUSG00000123584	Gm38415
chr8	71658266	71678125	+	ENSMUSG00000126184	B930053N02Rik
chr8	71676593	71677097	+	621377	Aprt-ps
chr8	71701205	71725578	-	76478	Haus8
chr8	71725335	71816726	+	17925	Myo9b
chr8	71812893	71821932	-	ENSMUSG00000120986	Gm56873
chr8	71819330	71823380	+	67023	Use1
chr8	71823936	71842354	+	77090	Ocel1
chr8	71826456	71835239	-	13864	Nr2f6
chr8	71836916	71848485	-	234395	Ushbp1
chr8	71849467	71857417	+	68251	Babam1
chr8	71857992	71858607	-	105243212	Gm39193
chr8	71858626	71863867	+	234396	Ankle1
chr8	71909343	71916371	-	64296	Abhd8
chr8	71916911	71921835	-	ENSMUSG00000137909	Gm64263
chr8	71917555	71918396	+	94065	Mrpl34
chr8	71921796	71928753	+	66498	Dda1
chr8	71927360	71938752	-	382014	Ano8
chr8	71940465	71952228	+	70359	Gtpbp3
chr8	71948674	71964506	-	84094	Plvap
chr8	71972764	71978355	-	619297	Ccdc194
chr8	71976218	71976929	+	101056163	Gm7850
chr8	71986895	71990114	-	69550	Bst2
chr8	71995533	72001506	+	73711	Mvb12a
chr8	72006882	72011655	-	434325	Tmem221
chr8	72011815	72015881	+	ENSMUSG00000124505	Gm63775
chr8	72013187	72021324	-	234404	Nxnl1
chr8	72021095	72041866	+	26457	Slc27a1
chr8	72043373	72044735	-	ENSMUSG00000120970	Gm56877
chr8	72044202	72053768	+	66171	Pgls
chr8	72050292	72060806	+	100037278	Niban3
chr8	72063607	72079451	+	234407	Colgalt1
chr8	72076694	72124685	-	382018	Unc13a
chr8	72083691	72083750	-	102466799	Mir6769b
chr8	72123007	72143225	+	16453	Jak3
chr8	72141858	72143225	+	16336	Insl3
